,img_url,caption,n_likes_1000,n_comments,age
274,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10643872_1496445360597851_98779343_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=JWMg2_fulQwAX_wr5Ny&edm=APU89FABAAAA&ccb=7-4&oh=31cca31dc0211c3ef42bc9bbb9a4f955&oe=615D60C4&_nc_sid=86f79a,"Hard work is hard to ignore. #justdoit

Most people aren’t ready for the fall. It sneaks up on them and leaves them wondering how summer went by so fast. They’re not ready for the air to get crisp, or the leaves to turn, or to go back to school, or for vacation to be over. But for @OU_Football, the opposite is the case, because there was no vacation, and they’ve been in school all summer and when the leaves turn, it means it’s their turn.",152k,631,7 years ago
275,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10597356_646926915414249_605035542_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=0-PAmsyeqREAX9h4kA_&edm=APU89FABAAAA&ccb=7-4&oh=3b41121196b22f1d4bfe57edb6d1e298&oe=615CCB41&_nc_sid=86f79a,Every step is a reason to take another. #justdoit,200k,686,7 years ago
276,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10598317_1456704424609219_747665490_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=FvOxaeGYGTEAX-J38YL&edm=APU89FABAAAA&ccb=7-4&oh=e0db0a4590bcb3b4debef01976fdaf1f&oe=615C7AF3&_nc_sid=86f79a,Make a splash. #justdoit,203k,886,7 years ago
277,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10554277_283889978480324_463185876_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=K7tXTuCauh4AX9L3zQ9&edm=APU89FABAAAA&ccb=7-4&oh=616455b55a1d0ce16226af7a3417091b&oe=615DD2CF&_nc_sid=86f79a,"Determination determines everything. #justdoit

Before @nikewomen trainer @mariepurvis helps others get stronger, its her turn.",148k,279,7 years ago
278,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10593413_1455089534768775_125382631_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=rPTeVTTmPL4AX_WaomD&edm=APU89FABAAAA&ccb=7-4&oh=e0045a7672a8bc7f96561c12ba409c2c&oe=615C8C41&_nc_sid=86f79a,Take things too far. #justdoit,190k,1066,7 years ago
279,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10576211_1533837533502896_1500390587_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=HpNRxXsbVrcAX8iayZ9&edm=APU89FABAAAA&ccb=7-4&oh=2a3a49c2804552f732887555b44579b8&oe=615D1475&_nc_sid=86f79a,Sometimes you have to pull yourself up to push yourself forward. #justdoit,205k,528,7 years ago
280,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/929163_1586846331542354_1893143959_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=JwI0TUUaDtgAX8yGxi8&edm=APU89FABAAAA&ccb=7-4&oh=edc3e98c180aa13c28d009a5d5f8b1e7&oe=615CCEA3&_nc_sid=86f79a,Improbable doesnt mean impossible. #justdoit,201k,910,7 years ago
281,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10616690_666518243437925_320189714_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=LI5uc6Dhsy8AX_LTvc4&edm=APU89FABAAAA&ccb=7-4&oh=d2eb0eefba6bff7c20c244beafdb5ad9&oe=615D0F47&_nc_sid=86f79a,The distance between good and great is up to you. #justdoit,179k,521,7 years ago
282,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10611121_697117960323280_1621749484_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=aKGs8UXJR0oAX-es2jN&edm=APU89FABAAAA&ccb=7-4&oh=67480c90e1bbb635ce2b241104095d25&oe=615C5C17&_nc_sid=86f79a,Whenever. Wherever. However. #justdoit,200k,508,7 years ago
283,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10598595_1517689335109924_418559353_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=sIoIGlQc3pYAX_Hyvjn&edm=APU89FABAAAA&ccb=7-4&oh=7b6f9ef7e04541d009ed71e32cfb2257&oe=615CEAD3&_nc_sid=86f79a,"If you dont take risks, youll always have regret. #justdoit",235k,1629,7 years ago
284,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10570183_688167057941608_27465571_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=5BT3zu4KM0gAX9piwEb&edm=APU89FABAAAA&ccb=7-4&oh=b49d805fa6b3dbc6578b156375614afb&oe=615C211B&_nc_sid=86f79a,Early to rise. Early to run. #justdoit,190k,555,7 years ago
285,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10561220_1437382089882771_39650616_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Eu__A4e1gJIAX8XjfHg&edm=APU89FABAAAA&ccb=7-4&oh=625241d2172b917c55ebf5b775a898e7&oe=615D5C56&_nc_sid=86f79a,Getting out of bed was the easy part. #justdoit,161k,484,7 years ago
286,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10576090_342702192553296_1551054118_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=aaZ1TWq2nuEAX84ZmXj&edm=APU89FABAAAA&ccb=7-4&oh=87cd934974af6ed48735ce7841517b10&oe=615CF66C&_nc_sid=86f79a,Theyll be able to tell you stayed late without you telling them a thing. #justdoit,179k,506,7 years ago
287,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10540236_1497874667116896_192067294_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=JNG2WmAKSysAX9OagDD&edm=APU89FABAAAA&ccb=7-4&oh=99c30f17aecc873ed0f94d859d619037&oe=615CF9AB&_nc_sid=86f79a,"Find the reasons. Lose the excuses. #justdoit

Luis Felipe Diaz Vasquez was paralyzed at the age of six. 10 years later, he turned to sport. He started with basketball, then swimming, then track and field. Eventually, he fell in love with weightlifting and has been lifting ever since.

Vasquez, now 51, still finds joy going in to the gym. “I know my life is not normal, but you have to make it normal,&quot; he says. &quot;Sport is part of human development, it helps you become more aware of life.”",190k,1290,7 years ago
288,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10584667_297844217064725_1348150938_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=EEOkkN9PKewAX_-rMiI&edm=APU89FABAAAA&ccb=7-4&oh=4451cb9610d9714b2ec78155cfea2e80&oe=615D2179&_nc_sid=86f79a,Ask more from yourself and theyll start asking more about you. #justdoit,225k,973,7 years ago
289,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10584569_259670350894264_1711181879_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=AcZl795TQYAAX_iIola&edm=APU89FABAAAA&ccb=7-4&oh=33264d095c1f4a3c7e498bf12d3a7f2d&oe=615D9F95&_nc_sid=86f79a,Fear is optional. #justdoit,226k,2102,7 years ago
290,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/917194_827589260593697_381470064_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ZrzihQ84t0UAX-zYpQS&edm=APU89FABAAAA&ccb=7-4&oh=403a79c09fd1fdb91bbde111b2a9a7a0&oe=615D4019&_nc_sid=86f79a,A good run goes a long way. #justdoit,202k,919,7 years ago
291,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10520253_1456237007968323_108971683_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=IbriiV93KywAX9w2FuJ&edm=APU89FABAAAA&ccb=7-4&oh=5d9fcfeff110c0786a03fcc7efd6fe4d&oe=615DFB79&_nc_sid=86f79a,No parking. #justdoit,170k,473,7 years ago
292,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/927371_664536986972734_553012747_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=JEhF4Z3O72gAX-W1FWR&edm=APU89FABAAAA&ccb=7-4&oh=90a06351b12a802819676d968e49d308&oe=615DD7FE&_nc_sid=86f79a,This is not a drill. #justdoit,184k,496,7 years ago
293,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10549829_668328163247282_604209364_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=g8UnBYdWJZ8AX_-VPf9&edm=APU89FABAAAA&ccb=7-4&oh=203639ad0883517fc29ce4348de1f6d2&oe=615CA67C&_nc_sid=86f79a,Reach your max. Then reach for more. #justdoit,173k,708,7 years ago
294,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10507995_733659083361105_1401522143_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=zmcFxDCwAjcAX-nJpAZ&edm=APU89FABAAAA&ccb=7-4&oh=9cd2c72b495a935c32a1056c930d8e49&oe=615C4DE0&_nc_sid=86f79a,"Looking for a summer job? Here it is: get better.
It’s simple. Just like summer should be.
It doesn’t matter if your friends are out of town or out on the town, because by the end of it, you’ll either have yourself to blame or yourself to thank.
Want to be crisp all fall? Want to stay hot all winter?
Then stay out late and get up early.
Tell them to leave the lights on for you, but tell them not to wait up.
Hit the pool, hit the playa, hit the park.
Chase your personal best, chase the person you want to become, chase the ice cream truck.
Just don’t let summer get away from you.
Because everyone will know what you did, 
even if you didn’t do a thing.

#justdoit",175k,725,7 years ago
295,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10522230_683027745138833_916854821_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=NbdV9cm1_B8AX9qAH9s&edm=APU89FABAAAA&ccb=7-4&oh=cc9aafd37e77d505b6fd45284134ae65&oe=615D7CE2&_nc_sid=86f79a,Champions believe in themselves before anyone else will. #justdoit,217k,1301,7 years ago
296,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10514150_782611415135842_1799375089_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=8eUqeU1TjgQAX-q6v4q&edm=APU89FABAAAA&ccb=7-4&oh=c8fa762a771571dcaab7a58c93148142&oe=615DC72E&_nc_sid=86f79a,"We will not shrink or hide
Or wonder what could have been.
We will attack with urgency,
Deception, and flair. 
We will dart into space. 
Dance down the touchline. 
And track back until the end. 
We will play our way. 
We will #riskeverything.

#ForçaNeymar // #OuseSerBrasileiro

#regram: @nikefootball",210k,2410,7 years ago
297,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10513819_336492069839087_662318992_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=sz7xm61L6skAX84xaPM&edm=APU89FABAAAA&ccb=7-4&oh=21b187b265258ef4a0ca9cbd6fc5fece&oe=615DD67B&_nc_sid=86f79a,"In Brasil, your first dance partner is a football. #justdoit",177k,716,7 years ago
298,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10513986_648489328574403_241225739_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=aF0pANTfqy4AX9XpLhP&edm=APU89FABAAAA&ccb=7-4&oh=bdd3a3f43c8ba1dbd60581bb8c9a65f0&oe=615D3E38&_nc_sid=86f79a,"A team is bigger than 11. #justdoit

Even when @cbf_futebol isnt on the pitch, theyre on the mind.",178k,641,7 years ago
299,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10522318_721202504607359_1315672734_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ALPmTxyDTDUAX_7XcXm&edm=APU89FABAAAA&ccb=7-4&oh=ea2ccf7ddc5adf6359f7d47a88df1dd6&oe=615DFBF5&_nc_sid=86f79a,"When you believe, the rest will follow. #justdoit",226k,1639,7 years ago
300,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10520156_535939326512217_13767194_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=nO2QhQwZt5AAX_VNWs7&edm=APU89FABAAAA&ccb=7-4&oh=e857a337f9f70c4a581b8d264e22459d&oe=615D79E1&_nc_sid=86f79a,"The best way to root for your country is to represent it. #justdoit

In Brasil, the goal is to put the ball in the net. In France, its the same.",192k,622,7 years ago
301,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/11356536_641069615995156_792726918_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=gEVYkPjA7X0AX_D9eyn&edm=APU89FABAAAA&ccb=7-4&oh=6ba4dad673c75ae0e31a012170546ea2&oe=615D3054&_nc_sid=86f79a,"The stadium is never far from the street.

#vaibrasil",226k,1068,7 years ago
302,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/10432007_1439476106320213_666324958_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ovbZFzcbBP4AX-et5mi&edm=APU89FABAAAA&ccb=7-4&oh=ce32dd37792abc02a865e9bee6cd4775&oe=615DA5CF&_nc_sid=86f79a,The world takes a break. Brasil plays on. #justdoit,196k,685,7 years ago
303,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10483615_754567334565443_735865872_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=1IwmLtclYwsAX8jB9lH&edm=APU89FABAAAA&ccb=7-4&oh=1e97f9d79bedf7fe014a4978ccd635e5&oe=615CAC0D&_nc_sid=86f79a,"When you fly your flag high, the whole world notices. #justdoit

@sagekotsenburg raises the red, white and blue above the Cascades repping @clint_dempsey’s no. 8.",164k,820,7 years ago
304,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/928273_1409082156048118_2141493064_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Femdu8p5sKUAX9Ztzup&edm=APU89FABAAAA&ccb=7-4&oh=8a65b66ea8b6d1590cbfb6591630d324&oe=615DDCE2&_nc_sid=86f79a,"Every point matters. #justdoit

@myerolymos sends back another return before #lesbleus look to send a message in Brasil.",147k,428,7 years ago
305,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10508043_577024495750211_916751876_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=loHrR8vp9VwAX-v7CnM&edm=APU89FABAAAA&ccb=7-4&oh=f635c3ddfc962265cba31169299bcd57&oe=615D59B1&_nc_sid=86f79a,"The best are heard about long before they’re seen.
Not because they talk, but because people talk. 
And no one can keep a secret this good. 
So word spreads. 
Across time zones and airwaves and oceans. 
And they seem like myths ...
until every four years, the world finds out that they’re not. 
#justdoit",224k,815,7 years ago
306,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/914404_1523701041184138_712301973_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=RWWGRxsTObsAX-jYaq5&edm=APU89FABAAAA&ccb=7-4&oh=a08b08f8588f540d693602beffd5c9eb&oe=615CCFF3&_nc_sid=86f79a,"When you step on, step up. #justdoit",250k,2295,7 years ago
307,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10431892_1521579918070944_2034424570_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=EkOcxxYJP0kAX_iI4l6&edm=APU89FABAAAA&ccb=7-4&oh=4143f89aa3f8f6e2a16d27719eea4e4d&oe=615C482E&_nc_sid=86f79a,Living the game takes you farther than loving it. #justdoit,193k,999,7 years ago
308,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/11327304_1605955266288627_1249449867_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=KiJnVCrgjQgAX-suDmY&edm=APU89FABAAAA&ccb=7-4&oh=be03be93849616c9426c9c7ea947faff&oe=615CD376&_nc_sid=86f79a,"You cant keep pride on the pitch. #justdoit

@luanomatriz shows off @cbf_futebols third shirt.",150k,442,7 years ago
309,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/924394_666342886792992_639638510_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=6-xnTE3LRggAX-itOB-&edm=APU89FABAAAA&ccb=7-4&oh=febbf67356204d6cbc7d52aed566b035&oe=615C3566&_nc_sid=86f79a,"Stand out in a city full of icons. #justdoit

Before the country focuses its energy on Les Bleus in Brasil, the focus is on the next possession in Champ de Mars.",201k,933,7 years ago
310,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/923675_1437430956527658_632299804_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=mk48_wcZSA0AX-esA8Y&edm=APU89FABAAAA&ccb=7-4&oh=b81a8df96a8549e360b803e8eec94f2b&oe=615C76A8&_nc_sid=86f79a,"If you want to move forward, dont look back. #justdoit

Go on, @england.",183k,637,7 years ago
311,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/927695_1467791230127996_630222248_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=buI_09HC9DIAX_zfTDu&edm=APU89FABAAAA&ccb=7-4&oh=190a1d7071ae42e9ce3a06c4ec352017&oe=615D384B&_nc_sid=86f79a,"When everything’s in reach, nothing’s a stretch. #justdoit

Picigin players hit the beach in Dubrovnik before @hns_cff takes the pitch in Brasil. The sport, created in the shallow waters on the coast of Croatia, is played with a tennis-sized ball called a balun. Players try to keep the ball in the air and out of the water, all while earning style points for every leap, lay-out and dive.",185k,734,7 years ago
312,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10471810_1636850039874346_858708801_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=xpY79eAGUJ8AX8gTTP4&edm=APU89FABAAAA&ccb=7-4&oh=21110682430404eadcf194ceb5c59240&oe=615C1829&_nc_sid=86f79a,Look up to legends until you look them in the eye. #justdoit,208k,704,7 years ago
313,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/925541_802946669716878_1099078454_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=62hxSCL_afkAX_ja9cG&edm=APU89FABAAAA&ccb=7-4&oh=648bd5e31cef5fa4ec0868d7a3cc3243&oe=615DECD4&_nc_sid=86f79a,"If you want to do more than watch, do more than wait. #justdoit

Portugals next get in a game of their own in Lisbon.",171k,569,7 years ago
314,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/927702_1446038318979679_1650328609_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Uu2R8_UfNn4AX9CtvHf&edm=APU89FABAAAA&ccb=7-4&oh=0b03fd252445ede4be0441dc4fc1e5f9&oe=615D12FE&_nc_sid=86f79a,You never forget your first coach. #happyfathersday,175k,808,7 years ago
315,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/928140_1442030426053018_722023689_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=fMxMDYh71SgAX-puTbf&edm=APU89FABAAAA&ccb=7-4&oh=8ea594b7d5548de5bbf7149a877d7e71&oe=615CAAD5&_nc_sid=86f79a,"If you dream about it, do something about it. #justdoit

Its touch and go at Hyde Park before @England takes the pitch.",163k,408,7 years ago
316,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10453817_303809719784158_247671035_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=duRaPcJhWZUAX_MV-rz&edm=APU89FABAAAA&ccb=7-4&oh=98ab1345d44572206828e770400c8f96&oe=615D6AB3&_nc_sid=86f79a,"When your country rises, raise the volume. #justdoit

@afrojack and @martingarrix make noise for The Netherlands on their own stage.",237k,1888,7 years ago
317,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10467851_806626229355697_1751359585_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=b99ucFlfSKgAX9Hut5g&edm=APU89FABAAAA&ccb=7-4&oh=f9b3a243c753d7ce245d7e93fcb2967f&oe=615D96AD&_nc_sid=86f79a,"Different opponent. Same result. #justdoit

@pedroscooby represents Brasil on his own playing field.",183k,736,7 years ago
318,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/925897_603345479773306_962378515_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=w3M6NdSQ81kAX9XLNUI&edm=APU89FABAAAA&ccb=7-4&oh=c12d12d3df4b46ddd34681fe6de38ce4&oe=615C2AD2&_nc_sid=86f79a,"Teach the world what your country taught you. #justdoit

Ensine ao mundo aquilo que seu país lhe ensinou. #justdoit",256k,1480,7 years ago
319,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10349639_263300003862360_1840049923_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ySD7-2vP8gAAX8cpe4_&edm=APU89FABAAAA&ccb=7-4&oh=cd429f3eb8eda7a50b7a3f61ea8cd0aa&oe=615DA094&_nc_sid=86f79a,"Tomorrow, we watch. Tonight, we play. #justdoit

Amanhã, assistimos. Hoje à noite, jogamos. #justdoit",186k,627,7 years ago
320,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10369330_677361679000992_2075226324_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=O7j8eUyhLFIAX8fBo5M&edm=APU89FABAAAA&ccb=7-4&oh=2b85b7a1c65d12a833d8df24ebc47391&oe=615CFB7C&_nc_sid=86f79a,"When the dust settles, your legacy remains. #justdoit

Rafael Nadal reigns at Roland Garros.",197k,1600,7 years ago
321,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10453836_665848690135547_12631800_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ER0t73fmWLQAX8PsXGo&edm=APU89FABAAAA&ccb=7-4&oh=91b64c54dba939fc9c00e4de7fd37ca5&oe=615DEB9E&_nc_sid=86f79a,"Turn the clay into a masterpiece. #justdoit

Maria Sharapova isnt leaving Paris without the trophy.",165k,967,7 years ago
322,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10362300_1458604754382912_79767375_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=4p5fJ3saIbYAX8Pefi8&edm=APU89FABAAAA&ccb=7-4&oh=4a86a7f931e04289cecc0f4f75c09912&oe=615D2F95&_nc_sid=86f79a,Don’t let anything come between where you are and where you’re going. #justdoit,237k,1698,7 years ago
323,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10431812_317880368378710_68755480_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Pz12tykjI9oAX8CR6n_&edm=APU89FABAAAA&ccb=7-4&oh=d173a7e121fad0c8ab8b7927bad0bb16&oe=615CEF87&_nc_sid=86f79a,"When you bring the best to Hayward Field, they bring out the best in each other.

Records are always in reach, personal bests become world bests and a split-second can mean the difference between 2nd and second-to-none. #justdoit",182k,1066,7 years ago
324,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10401723_1423410981267771_823612283_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=9uYLccPPXO8AX-jzBWm&edm=APU89FABAAAA&ccb=7-4&oh=21f6cfaf5fb3f5b6df56d816cf34db73&oe=615D4258&_nc_sid=86f79a,Raise the bar. #justdoit,149k,834,7 years ago
325,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10431864_666014756786719_392207164_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Q_71OXtsx1oAX-u3HYy&edm=APU89FABAAAA&ccb=7-4&oh=1a4b8bcc20f079823aafddab4ad849f0&oe=615DDD08&_nc_sid=86f79a,"Dont rise to the occasion. Rise above it. #justdoit

@ivanaspanovic soars to a first-place finish at the Pre Classic and a new Serbian national record 9,590 kilometers from home.",142k,380,7 years ago
326,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/925004_1428370807430237_2016827160_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=9jFig4NTyRIAX9bbAnf&edm=APU89FABAAAA&ccb=7-4&oh=4e9dc113c41c713b9c4bc1d5839fc1ad&oe=615C8472&_nc_sid=86f79a,"The fast are never forgotten. #justdoit

Today, the worlds best will be in Eugene, Oregon for the Prefontaine Classic as they honor Pres legacy and look to start one of their own.",171k,477,7 years ago
327,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/915571_618156731613663_1058479220_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=zcLn6NSjfmAAX8Fbn2K&edm=APU89FABAAAA&ccb=7-4&oh=ff579d4c3e265e9110860d5f4d339cfe&oe=615CBCED&_nc_sid=86f79a,"We throw the word “legend” around these days, as if it’s easy to become one. But here’s our definition: someone who inspires a generation that never saw him run. A generation that never saw the real thing. A generation that had to rely on stories that were told and footage that was found.

Steve Prefontaine was a rebel with a cause: to never give anything less than his best, to never sacrifice the gift, to make you bleed if you were going to beat him. Win or lose, he wanted to paint something beautiful every time he ran. And he did. There was a formula to racing – conserve your energy, draft off the pack, then kick – but Pre never followed it. He didn’t fit the stereotype, but he ran so hard he became the prototype.

His style changed running. His soul shaped Nike.

Tomorrow night, the lights go on at historic Hayward Field for the Prefontaine Classic, as the world’s best hope to honor Pre with their best.

#PreLives",132k,916,7 years ago
328,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10413972_635759733174489_874162748_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=nZkL-IyT4uUAX9bZWoX&edm=APU89FABAAAA&ccb=7-4&oh=365ecd39b999aa6c37b1a075462763b7&oe=615C5F47&_nc_sid=86f79a,"If getting to the top were easy, everyone would be there. #justdoit",154k,466,7 years ago
329,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10413069_805816149448945_1033776905_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ymtcfNmErhsAX8eSyar&edm=APU89FABAAAA&ccb=7-4&oh=84e60dc929bc906daab525f018221ed5&oe=615CDDF7&_nc_sid=86f79a,Cest parti! #justdoit,155k,747,7 years ago
