Sr_No,Image_URL,Caption,Likes_in_1000,n_comments,Age,Labels,Anger,Joy,Surprise
306,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/914404_1523701041184138_712301973_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=_Vek09t8ohQAX96izXk&edm=APU89FABAAAA&ccb=7-4&oh=b7ee806eb24b402d16778d5651caccbb&oe=6162BEB3&_nc_sid=86f79a,"When you step on, step up. #justdoit",250k,2294,7 years ago,"Footwear,Joint,Shoe,Plant,Leg,Green,Street fashion,Human body,Grass,Knee",None,None,None
307,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10431892_1521579918070944_2034424570_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=JuysavA3cQoAX-jYV1d&edm=APU89FABAAAA&ccb=7-4&oh=b2e71df5dd754d9950e27d47a1b0b98d&oe=616236EE&_nc_sid=86f79a,Living the game takes you farther than loving it. #justdoit,193k,999,7 years ago,"Building,Sky,Infrastructure,Window,Road surface,Urban design,Neighbourhood,City,Public space,Material property",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
308,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/11327304_1605955266288627_1249449867_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=D4vPdY4NFr8AX9hiEvw&edm=APU89FABAAAA&ccb=7-4&oh=63c2d35a01c05f5f46a307b25efd1aa8&oe=6162C236&_nc_sid=86f79a,"You cant keep pride on the pitch. #justdoit

@luanomatriz shows off @cbf_futebols third shirt.",149k,442,7 years ago,"Sky,Jeans,Skateboard deck,Sports equipment,Skateboard truck,Skateboarder,Outdoor recreation,Rolling,Skateboard,Composite material",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
309,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/924394_666342886792992_639638510_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=NfPDi_1XOmQAX8Qy2Sw&edm=APU89FABAAAA&ccb=7-4&oh=a716688d97384274d5646363afcf599d&oe=61622426&_nc_sid=86f79a,"Stand out in a city full of icons. #justdoit

Before the country focuses its energy on Les Bleus in Brasil, the focus is on the next possession in Champ de Mars.",201k,933,7 years ago,"Sky,Cloud,Shorts,Shoe,Active shorts,People in nature,Happy,Leisure,Sports equipment,Sneakers",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
310,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/923675_1437430956527658_632299804_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=SqmG5-47D9IAX_vDEyP&edm=APU89FABAAAA&ccb=7-4&oh=704b2710349871fa6330f8f88b327006&oe=61626568&_nc_sid=86f79a,"If you want to move forward, dont look back. #justdoit

Go on, @england.",183k,637,7 years ago,"Building,Water,Architecture,Sky,Snow,Bridge,Waterway,Travel,Leisure,Tower",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
311,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/927695_1467791230127996_630222248_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=LVLRwWbFDdAAX9SIuFx&edm=APU89FABAAAA&ccb=7-4&oh=f44a3a42b69a9e7feaf96382b4136137&oe=6163270B&_nc_sid=86f79a,"When everything’s in reach, nothing’s a stretch. #justdoit

Picigin players hit the beach in Dubrovnik before @hns_cff takes the pitch in Brasil. The sport, created in the shallow waters on the coast of Croatia, is played with a tennis-sized ball called a balun. Players try to keep the ball in the air and out of the water, all while earning style points for every leap, lay-out and dive.",185k,734,7 years ago,"Water,Sky,People on beach,Shorts,People in nature,Outdoor recreation,Lake,Swimwear,Sunlight,Happy",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
312,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/10471810_1636850039874346_858708801_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=flItEflU9eQAX_VfCc1&edm=APU89FABAAAA&ccb=7-4&oh=22269172e248eee6a5ffe002629bdb84&oe=616206E9&_nc_sid=86f79a,Look up to legends until you look them in the eye. #justdoit,208k,704,7 years ago,"Sports uniform,Helmet,Sky,People in nature,Sports equipment,Human body,Happy,Sports gear,Player,Headgear",None,None,None
313,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/925541_802946669716878_1099078454_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=mLPQKxyYnT8AX_32GNl&edm=APU89FABAAAA&ccb=7-4&oh=9fd725219d8e282837a1e739c9cd715f&oe=6161E154&_nc_sid=86f79a,"If you want to do more than watch, do more than wait. #justdoit

Portugals next get in a game of their own in Lisbon.",171k,569,7 years ago,"Water,Sky,Cloud,Building,Beach,Tree,People on beach,Body of water,Travel,Leisure",None,None,None
314,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/927702_1446038318979679_1650328609_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=1RzJJbAnkpQAX-lOIPB&edm=APU89FABAAAA&ccb=7-4&oh=95e998cb2507f9adc04513867d6ce770&oe=616301BE&_nc_sid=86f79a,You never forget your first coach. #happyfathersday,175k,808,7 years ago,"Sky,Sports equipment,Plant,People in nature,Golf equipment,Tree,Golf club,Golf course,Grass,Player",None,None,None
315,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/928140_1442030426053018_722023689_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=HI2MKzYJOUEAX_ucG1e&edm=APU89FABAAAA&ccb=7-4&oh=c502f2e6365e145407b8821fcece7cbf&oe=61629995&_nc_sid=86f79a,"If you dream about it, do something about it. #justdoit

Its touch and go at Hyde Park before @England takes the pitch.",163k,408,7 years ago,"Sky,Cloud,Shoe,Water,People in nature,Happy,Leisure,Travel,Fun,Street stunts",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
316,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/10453817_303809719784158_247671035_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=sFCiEf15CggAX9HcQXK&edm=APU89FABAAAA&ccb=7-4&oh=4e75e16fb7e36dac984775648f43bfc1&oe=61635973&_nc_sid=86f79a,"When your country rises, raise the volume. #justdoit

@afrojack and @martingarrix make noise for The Netherlands on their own stage.",237k,1888,7 years ago,"World,Sky,Product,Gesture,Fan,Red,Fun,Leisure,T-shirt,Crowd",None,None,None
317,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/10467851_806626229355697_1751359585_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=PCF_1A0FDRcAX-53Jq1&edm=APU89FABAAAA&ccb=7-4&oh=a744678e4074e26116275d357c9d3855&oe=61618B2D&_nc_sid=86f79a,"Different opponent. Same result. #justdoit

@pedroscooby represents Brasil on his own playing field.",183k,736,7 years ago,"Water,Water resources,Boats and boating--Equipment and supplies,Body of water,Watercourse,Leisure,Recreation,Fun,Wind wave,Surfboard",None,None,None
318,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/925897_603345479773306_962378515_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=oBGXK-SJGZkAX8tqyGQ&edm=APU89FABAAAA&ccb=7-4&oh=3d0f17dc1edfc2efdf1c5343576ae176&oe=61621992&_nc_sid=86f79a,"Teach the world what your country taught you. #justdoit

Ensine ao mundo aquilo que seu país lhe ensinou. #justdoit",256k,1480,7 years ago,"Gesture,Plant,Natural material,Grass,Jewellery,Petal,Body jewelry,Personal protective equipment,Headpiece,Bracelet",None,None,None
319,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10349639_263300003862360_1840049923_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=nXzMei6ZRjkAX9TpNV2&edm=APU89FABAAAA&ccb=7-4&oh=ac666cfe878db66ca62e4d1aa300dfc0&oe=61619514&_nc_sid=86f79a,"Tomorrow, we watch. Tonight, we play. #justdoit

Amanhã, assistimos. Hoje à noite, jogamos. #justdoit",186k,627,7 years ago,"Sky,Cloud,Ecoregion,Light,Nature,Natural landscape,Plant,Biome,Tree,Travel",None,None,None
320,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10369330_677361679000992_2075226324_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=edDg2Hn2e_kAX8-cPlY&edm=APU89FABAAAA&ccb=7-4&oh=4e71aadd629d3d67a2e947b400b2738b&oe=6162EA3C&_nc_sid=86f79a,"When the dust settles, your legacy remains. #justdoit

Rafael Nadal reigns at Roland Garros.",197k,1600,7 years ago,"Racketlon,Tennis,Strings,Tennis racket,Sports equipment,Playing sports,Leg,Tennis player,Soft tennis,Tennis Equipment",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
321,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10453836_665848690135547_12631800_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=FCwoX4MFi68AX_1s93w&edm=APU89FABAAAA&ccb=7-4&oh=627694323fdfc826a15c021ad38a868c&oe=6161E01E&_nc_sid=86f79a,"Turn the clay into a masterpiece. #justdoit

Maria Sharapova isnt leaving Paris without the trophy.",165k,966,7 years ago,"Hair,Footwear,Shoe,Sports equipment,Sports uniform,Racketlon,Tennis racket,Strings,Tennis,Tennis player",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
322,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10362300_1458604754382912_79767375_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=fL4b0H-Okx4AX-pq8yA&edm=APU89FABAAAA&ccb=7-4&oh=33abba16dc76d2fda248f707ea823573&oe=61631E55&_nc_sid=86f79a,Don’t let anything come between where you are and where you’re going. #justdoit,237k,1697,7 years ago,"Infrastructure,Slope,Plant,Road surface,Symmetry,Grass,Road,Composite material,Tree,Pattern",None,None,None
323,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/10431812_317880368378710_68755480_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=tWYQv7G1VqgAX8huGa0&edm=APU89FABAAAA&ccb=7-4&oh=a53bfedb1d8a1c8eea1bcd92ad57ed1d&oe=6162DE47&_nc_sid=86f79a,"When you bring the best to Hayward Field, they bring out the best in each other.

Records are always in reach, personal bests become world bests and a split-second can mean the difference between 2nd and second-to-none. #justdoit",182k,1066,7 years ago,"Track and field athletics,Human body,Dress,Sports equipment,Hurdle,Wood,Exercise,Line,Thigh,Athlete",None,None,None
324,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10401723_1423410981267771_823612283_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=moBw_J4_nz0AX937Agw&edm=APU89FABAAAA&ccb=7-4&oh=12db192cec61a81b6289b41054050256&oe=61633118&_nc_sid=86f79a,Raise the bar. #justdoit,149k,834,7 years ago,"Sky,Electric blue,Leisure,Event,Sports,Pole,Grass,Rope,Athletic shoe,Pole vault",None,None,None
325,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/10431864_666014756786719_392207164_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=raLiCWNgjf4AX8GqKxT&edm=APU89FABAAAA&ccb=7-4&oh=9dadac69dfa0ea907f2864163db011e4&oe=6161D188&_nc_sid=86f79a,"Dont rise to the occasion. Rise above it. #justdoit

@ivanaspanovic soars to a first-place finish at the Pre Classic and a new Serbian national record 9,590 kilometers from home.",142k,380,7 years ago,"Sports equipment,Sports uniform,Player,Sportswear,Athlete,Fan,Competition event,Shorts,Sports,Artistic gymnastics",VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY
326,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/925004_1428370807430237_2016827160_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ZLIqw4jrrGYAX8mAxy7&edm=APU89FABAAAA&ccb=7-4&oh=5075060a1201154de8af84fd9e4ebc20&oe=61627332&_nc_sid=86f79a,"The fast are never forgotten. #justdoit

Today, the worlds best will be in Eugene, Oregon for the Prefontaine Classic as they honor Pres legacy and look to start one of their own.",171k,477,7 years ago,"Sky,Street light,Road surface,Asphalt,Track,Sunlight,Wood,Tree,Railway,Thoroughfare",None,None,None
327,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/915571_618156731613663_1058479220_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=bIMCUFdrzIEAX96_vsN&edm=APU89FABAAAA&ccb=7-4&oh=aa76bd3fc3cc9292ce3a835ee16591f9&oe=6162ABAD&_nc_sid=86f79a,"We throw the word “legend” around these days, as if it’s easy to become one. But here’s our definition: someone who inspires a generation that never saw him run. A generation that never saw the real thing. A generation that had to rely on stories that were told and footage that was found.

Steve Prefontaine was a rebel with a cause: to never give anything less than his best, to never sacrifice the gift, to make you bleed if you were going to beat him. Win or lose, he wanted to paint something beautiful every time he ran. And he did. There was a formula to racing – conserve your energy, draft off the pack, then kick – but Pre never followed it. He didn’t fit the stereotype, but he ran so hard he became the prototype.

His style changed running. His soul shaped Nike.

Tomorrow night, the lights go on at historic Hayward Field for the Prefontaine Classic, as the world’s best hope to honor Pre with their best.

#PreLives",132k,916,7 years ago,"Sky,Sports uniform,Shorts,Thigh,Track and field athletics,Sportswear,Athlete,Knee,City,Running",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
328,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10413972_635759733174489_874162748_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=-3__-fSR9MAAX-Ql4K8&edm=APU89FABAAAA&ccb=7-4&oh=e9ced0960453c096acfb2e586f670c1f&oe=61624E07&_nc_sid=86f79a,"If getting to the top were easy, everyone would be there. #justdoit",153k,466,7 years ago,"Sky,Ecoregion,Mountain,Slope,People in nature,Bedrock,Grass,Terrain,Mountainous landforms,Landscape",None,None,None
329,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/10413069_805816149448945_1033776905_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=QOBgy1R8O38AX9xi8Eq&edm=APU89FABAAAA&ccb=7-4&oh=f19e04fe84bad7725ced71860e76382d&oe=6162CCB7&_nc_sid=86f79a,Cest parti! #justdoit,155k,747,7 years ago,"Shorts,Leg,Tennis player,Racquet sport,Human body,Orange,Knee,Sportswear,Thigh,Player",None,None,None
330,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/10414004_226636450879237_534954723_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=6i1zKWJJY8cAX-fdXGY&edm=APU89FABAAAA&ccb=7-4&oh=8463bc06d9af7c401f41c26554918ae0&oe=61626BC1&_nc_sid=86f79a,The competition is always on your heels. #justdoit,166k,486,7 years ago,"Footwear,Track and field athletics,Human body,Shorts,Race track,Outdoor recreation,Wood,Knee,Player,Exercise",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
331,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10358283_672830022765515_894775384_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=_xmG08ALMPIAX8rEJkZ&edm=APU89FABAAAA&ccb=7-4&oh=93a0024dfd7e1caa876bcb4f4c77ef4b&oe=616240DB&_nc_sid=86f79a,"You never know where the next step will take you. #justdoit

Pledge your Nike+ kilometers for a chance to earn your way to the ultimate runners retreat in Java Island, Indonesia.

Nike.com/justdoit",195k,1393,7 years ago,"Sky,Temple,Architecture,Building,Art,Travel,Temple,Monument,Archaeological site,Ancient history",None,None,None
332,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/10299669_592120504219153_64692727_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=kFSVtT5xiO0AX8TkqqA&edm=APU89FABAAAA&ccb=7-4&oh=f12baf72d0716c7b7008ec947f842e07&oe=6162CBFB&_nc_sid=86f79a,Give yourself a round of applause. #justdoit,188k,1672,7 years ago,"Leg,Street fashion,Shorts,Knee,Waist,Asphalt,Thigh,Sportswear,Street stunts,Exercise",VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY
333,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10299849_226081540935537_835774306_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=KiGmGFJqwsAAX8xaiCM&edm=APU89FABAAAA&ccb=7-4&oh=d72625bb00167342dcd8174c11626ca6&oe=6161B035&_nc_sid=86f79a,"If you don’t explore your possibilities, you limit them. #justdoit",167k,577,7 years ago,"Water,Sky,Mountain,Dress,People in nature,Happy,Lake,Snow,Tree,Leisure",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
334,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/e15/10387870_1423609811242444_1202091077_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=LyqUtzAamM4AX_iCuQc&edm=APU89FABAAAA&ccb=7-4&oh=e54cff011de3bf44fd9723534b42b608&oe=616339AF&_nc_sid=86f79a,"No toll this direction.

@therealanarvaez shows us how to #justdoit. Share your story by tagging your photos with #justdoit. Your move.",173k,726,7 years ago,"Water,Sky,Coastal and oceanic landforms,Mountain,Beach,Terrain,Horizon,Landscape,Wind wave,Headland",None,None,None
335,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/e15/10299676_233555980171134_1750925447_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=eIp1n8KXYmMAX9lFIhq&edm=APU89FABAAAA&ccb=7-4&oh=84b7136dcf3addd79b4cb628b6f98fc8&oe=61634F95&_nc_sid=86f79a,One more adds up. #justdoit,144k,488,7 years ago,"Footwear,Stairs,Light,Wood,Flash photography,Orange,Sunlight,Hardwood,Happy,Tints and shades",None,None,None
336,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10683796_575190425942797_269892757_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=d_ZZaEAF9poAX_zCD7G&edm=APU89FABAAAA&ccb=7-4&oh=6191f5abcfc132a78fa1f5e9ea1c8630&oe=6161CE7D&_nc_sid=86f79a,"One giant step for man. #justdoit

@nicolasmuellair leaves his LunarENDOR footprints on the full moon.",296k,4099,7 years ago,"Sky,Slope,Recreation,Extreme sport,Soil,Stunt,Stunt performer,Adventure,Carmine,Balance",None,None,None
337,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10358447_658895924196355_669168738_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=kPkszY7yrAgAX9rgrHL&edm=APU89FABAAAA&ccb=7-4&oh=85f7457feb8997a6b14aba243a5efcd9&oe=6161C187&_nc_sid=86f79a,"The most beautiful thing at the beach. #justdoit

30 dias.",157k,593,7 years ago,"Shorts,Sky,People on beach,People in nature,Cloud,Ball,Body of water,Football,Sports equipment,Gesture",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
338,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10299778_309886315802902_1073683506_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=gDxQkHzyZKYAX9PvaIN&edm=APU89FABAAAA&ccb=7-4&oh=91c99c96078e2c52711e4c3b5025247f&oe=61619683&_nc_sid=86f79a,Where you play isn’t as important as how. #riskeverything,170k,582,7 years ago,"Flash photography,Standing,Art,Entertainment,Performing arts,Tints and shades,Event,Performance art,Choreography,Visual arts",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
339,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/929331_241152052742579_1532732970_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=k_AG9NmetbIAX9-pr3u&edm=APU89FABAAAA&ccb=7-4&oh=93d0703b376e51196bda8115c2b60b7b&oe=6162A340&_nc_sid=86f79a,The view is the only thing worth stopping for. #justdoit,166k,494,7 years ago,"Cloud,Sky,Mountain,Plant community,Azure,Slope,People in nature,Highland,Terrain,Grass",None,None,None
340,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10299604_1427850837474499_1306485747_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=wZkEdeBTxmIAX-U4GE5&edm=APU89FABAAAA&ccb=7-4&oh=75aed0fb073f1a4121a5d3ddaf2ca89d&oe=6162CEA1&_nc_sid=86f79a,"If there were no votes.
If there was no award.
If there was no trophy.
There’d still be no quit.

@easymoneysniper won’t be satisfied with a title until it’s “Champion.&quot; #MVP",175k,857,7 years ago,"Basketball,Joint,Head,Sports equipment,Shoulder,Muscle,Human body,Standing,Basketball,Flash photography",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
341,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10299643_294449994052551_778542547_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=rjIPAls8QO4AX8rIuKH&edm=APU89FABAAAA&ccb=7-4&oh=c0eb94e6b92f870854fc26cf43da8c77&oe=61629550&_nc_sid=86f79a,"Records aren’t meant to last, especially when they’re your own. #justdoit

Tomorrow, Dutch Paralympian and 100, 200 &amp; 400m World Record holder, Marlou van Rhijn, takes the track for the first time in 2014.",188k,741,7 years ago,"Track and field athletics,Active tank,Undershirt,Thigh,Knee,Flash photography,Sportswear,Wood,Exercise,Sports",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
342,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10326396_1406803552931932_673894587_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=KLRuKZcjz4AAX8JQfeV&edm=APU89FABAAAA&ccb=7-4&oh=1c03773e87fef455c7ac1a378bbf2d42&oe=6162A67C&_nc_sid=86f79a,"Take the necessary steps. #justdoit

One month till these stands are full for the Pre Classic. One more day to earn your way there.

Nike.com/justdoit",192k,1042,7 years ago,"Window,Wood,Line,Tints and shades,Pattern,Symmetry,Window blind,Window covering,Window treatment,Facade",None,None,None
343,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/915425_284579278378306_2138923893_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=idd-aZdw9ScAX-WGDVx&edm=APU89FABAAAA&ccb=7-4&oh=b656cd7380739ae23c0c49707afa2bfb&oe=616353B1&_nc_sid=86f79a,"Dedication gets you to the starting line. Determination gets you to the finish.

Tomorrow, thousands of women will take to the streets of Washington D.C. to finish something they started running towards months ago: 13.1. #werundc",174k,710,7 years ago,"Cloud,Sky,Dusk,Tree,Building,Tints and shades,Facade,City,Brick,Column",None,None,None
344,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10311054_378173618988881_1230770422_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=bpHbWFiFdOwAX87o4F8&edm=APU89FABAAAA&ccb=7-4&oh=25c2c07a172baf31740dfd55f33dab8b&oe=6162D627&_nc_sid=86f79a,"If youre not pushing the game forward, youre holding it back. 
@cristiano shows off the Mercurial Superfly IV, @nikefootballs fastest boot ever. #justdoit",208k,1963,7 years ago,"Footwear,Shoe,Fashion,Sneakers,Thigh,Sportswear,Player,Entertainment,Fashion design,Shorts",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
345,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10261115_1495794900644094_538297923_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=5m-n7566sXIAX8vRfP2&edm=APU89FABAAAA&ccb=7-4&oh=996f8baa053e4b0a868dbfaebfb756cb&oe=6162E2EE&_nc_sid=86f79a,"We learned how to play the game in your fields. How to hike your mountains and climb your walls. How to surf your waters and swim your seas. How to ski your slopes and skate your frozen ponds. How to run your trails and blaze our own.

You made us better. It’s only fair we do the same. #happyearthday",159k,749,7 years ago,"Flower,Sky,Plant,People in nature,Natural landscape,Happy,Gesture,Mountain,Grass,Agriculture",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
346,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1169763_1427567890835197_1670399919_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=quWl63Y6ir0AX_DGPt5&edm=APU89FABAAAA&ccb=7-4&oh=b6ffa9d8cb7b94becf12caa3f601a0fa&oe=61623597&_nc_sid=86f79a,"He didn’t like being called “Coach” because he was more than that. He was a Professor of Competitive Response. He was a self-taught shoe cobbler who turned an office underneath the west grandstands into an R&amp;D lab. He was obsessive, meticulous and curious. He was an innovator who would do anything to eliminate the unnecessary. If he could shave ounces off shoes, his runners could trim seconds off their times. He was the co-founder of Blue Ribbon Sports. He is the spirit of Nike.

Today, Bill Bowerman’s statue watches over the homestretch at Hayward Field; a reminder to those fortunate enough to run there that the real purpose of running isn’t to win a race, but to test the limits of the human heart.

Come see for yourself: Nike.com/justdoit",145k,525,7 years ago,"Hand,Sculpture,Gesture,Statue,Art,Artifact,Elbow,Glove,Chest,Wood",None,None,None
347,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10013163_452656491534524_924008006_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=6c3fjDZPkrkAX_3M3k-&edm=APU89FABAAAA&ccb=7-4&oh=c27009328a63157feead649e10cfd94d&oe=616255DF&_nc_sid=86f79a,"Home is where the heart is. Where the Men of Oregon were shaped by the Man of Oregon. Where splits were whittled down like wood, and flats were dissected like bugs. Where a passionate coach became a mad scientist, and waffle irons were used for making shoes, not brunch. Where a rebel from a small town nobody knew existed became a legend nobody could forget. Where making people better became the makings of a company.

We’d love to tell you the rest, but we’d rather you experience it.

Run your way to where it all began. Nike.com/justdoit",126k,760,7 years ago,"Street light,Track and field athletics,Asphalt,Road surface,Line,Road,Fence,Stadium,Electricity,Wood",None,None,None
