,product_name,product_review,Cosine_review_W2V,Sentiment
4392,Apple Brandy Barrel Noir,disappointed the apple brandy didnt work for me with this dark base stout it was also pretty thin in mouthfeel especially for this brand i much prefer bomb pirate bomb or birthday bomb to this one,0.5259789044351282,-0.8316
1143,V.S.O.J.,thanks to intecwrx for this 12 oz can my very special old jacket was my first black leather motorcycle jacket which protected me from my first motorcycle crash it looked bad ass with those skid marks across the right shoulder my shoulder not so much  the pour is very dark brown with shanda fay highlights nose is surprisingly weak  or is that subtle  with dark fruit  what id assume was brandy if i couldnt read  vsoj how is this not brandy barrel aged because thats what i get rich alcohol dark fleshy fruit caramel brown sugar sharp oak molasses damn theres a lot going on in here sticky denser than michael a name redacted like fay once in a night is enough  yet another beer that falls into the after dinner liqueur category jacket is decadent like a 007 yacht less the considerable hype this is still an excellent beer,0.5259159943528521,0.9184
948,Fuzzy,had a 4oz pour at a bottleshare look wasnt anything crazy but the smell was so complex showcasing barrelfunk and loads of peaches in perfect balance the taste was both jammy and some dryness in the back the feel was medium and effervescent overall a great ba fruited wild ale that i hope i can get my own bottle to share with the wife,0.5258536539572966,0.9631
6176,The Streets,16oz can received through the generosity of jay orear according to the stamp on the bottom of the can this was canned on march 10 2021 this is the absolute last of many beers that he sent me as part of the most recent nbs bif  poured into the glass this was an opaque pale yellow with a fluffy beige colored head lots of lace  citrusy and tropical fruit aromas and a kind of milky aroma like a creamsicle with a little added stonefruiy element was this brewed with lactose  now that im reading up on this beer im pretty sure no lactose was used it still tastes like it was to me nevertheless im also getting a kind of sweet strawberrylike fruitiness up front in the taste that isnt so clear in the nose theres also a little bit of heat  not really so surprising in a 10 abv beer  that stands out a little here that wasnt apparent in the nose that heat would make it kinda rough to knock out a bombers worth but this can is the right amount finishes bright fruity and sweet  creamy mouthfeel again it seems like lactose was used went it wasnt what sort of sorcery is this  no way in hell i could session this nor should anyone really as thats not whats meant here its delicious though and i would absolutely drink this again thanks jay,0.5258322727986063,0.956
449,Juice Machine,l a dark cantaloupe purée with a finger of beige foam fading to a wide climbing ring and tiny specks of lacing  s smells of mango oranges and evergreens  t follows the nose with a decent addition of papaya  f smooth with a medium to heavy weight and juicy mouthfeel  o holding a 471 i expected to be blown away on all levels for example what criteria are folks using to give the look a 5 i wonder as this looks barely over average for the style this was a good brew for sure but in a large and ever more competent crowd,0.5258092355892513,0.7899
1338,Cable Car,what a great surprise to get to try this at toronado during duck days of summer 2016 vintage poured into a goblet it is a beautiful goldenorange color with a slight haze and 1 finger of head smells was most stone fruit peaches apricots a bit of lemon big creamy body with the right amount of dryness acidity mild and tart  funk i know they price point turns some folks off but i considered this a treat and a beer id probably never have again so 60 seemed well worth it to me if i do get another chance to drink this again i wont hesitate,0.5257806851419408,0.9532
1017,Zombie Dust,in a can 6 weeks since being packaged some pine maybe a hint of whiskey and leather some citrus but not a juice bomb the mouthfeel was pretty heavy the overall flavor had a slight astringent note to the immediate finish im not tasting the same world renowned brew that has been exalted here but i would pay 12 for a six again just not the 15 i originally paid,0.5256759064742312,0.7988
4904,Aurelian Lure,from a 4 oz tasting of batch 3 cloudy but representative apricot color and the fruit comes through on the nose in a nice reserved way and then the taste stays right in step with the pace and expectation of the leadin im not a fan of sours and citrusforward beers so this sweeter fruit theme is more to my liking and is a beautiful offering for the type,0.5256660126446014,0.9109
3479,Kaggen! Stormaktsporter,250ml bottle first try in 2009 a 2006 vintage i cant deny that i had very high expectations and really wanted for it to fulfill them did it  hell yeah  2006 bottle served in a wonderful de molen snifter it pours pitch black thick and oily in the glass creating a small but wonderful deep brown head the wonderful roasted aroma with the coffee and chocolate notes and a slight hint of vanilla tar and wood so complex and as it warms it becomes even better but nothing can prepare you for the taste that is about to follow the roasted malts coffee chocolate wood notes some distant ripe fruit so many flavors  so wonderfully balanced together what really amazes me though is how easily it drinks despite its abv you feel like you can have in my dreams many many glasses which is rarely the case with big imp stouts i cant give it anything but a perfect score and i really doubt that i will do this for another beer certainly hope so though d   having had this on many more occasions and in many vintages my original rating hasnt changed a bit i wish i could drink this every day,0.5256569638621323,0.9958
3050,Cable Car Kriek,so excited to try this beer i walked into sd toronado the superior toronado of the two while i was on my birthday vacation and was shocked to see this sitting in the cooler yes it was sitting in the coolerfor all to see no asking the bartenders if they have it just to let them decide if they like you enough to serve it to you this toronado does it how it should be such great service outstanding food and great beer selection back to the kriekit poured a lot less pink than i thought it would be it was a clouded lightred color with an offwhite head scent is very cherryforward with some definite barnyard and musty aromas the smell is so darn inviting i cant help but take few sips of this beer immediately the cherry is so profound in this beer more than i expected a good amount of oak and funk not overly acidic whatsoeverin fact not very acidic at all just a clean funky fruity wild ale mouthfeel is medium bodied almost puckering with a juicy finish sour and juicy equals amazing in my book drinkability is very high overall this beer was worth every penny i spent on it i went into the night willing to spend 80 on the bottle just to find out it was 55 so worth it a phenomenal wild ale,0.5256178274327014,0.9822
1045,Hunahpu's Imperial Stout,2119 2017 version from bottle at home the heat with this one is mild i can definitely taste the cinnamon this seems a bit thin for me the hype doesnt quite match the taste maybe i need to try this fresher,0.5254754153804351,0.4019
1112,Atrial Rubicite,raspberryfunkinessleatherydustytart  truly a masterpiece absolutely spectacular beer nails everything you could ask for in this type of beer   raspberry is perfectly done not too acidic at all sour but not distracting sweet in the right spots  world class,0.5253372486939004,0.6384
778,Morning Wood,i got this in a trade and the date is smudged off   appearance poured 14th of a glass every time so not too much head pitch black of course some lacing  aroma impressive  maple coffee and smoke all shine through  flavor overall sweet almost like a milk stout maple syrup throughout strong coffee throughout as well milk chocolate the barrels come through if you pay attention theres a slight smokiness on the back end which is such a great addition there is absolutely no heat the advertised flavors do not lie however i dont get much more than that not a bad thing but perhaps was hoping for more  palatefinish medium but oily and sticky very smooth no carb i do wish this was thicker but i also realize that this is a porter so i wont knock it too much finishes with more coffee and sticky maple  overall this is a very good beer and it deserves some accolade i was hoping for something to chew on but at the same time the style is porter and i do admire that the alcohol is completely hidden and the maplecoffee flavors shine so well in the flavor and in the aroma this is what impressed me most on the other hand its not the most complex imperial porter ive had and its a little lactosy overall im gonna say this is an a beer but not an a,0.5252899447808927,0.9903
0,Kentucky Brunch Brand Stout,long time waiting to tick this one and i have to say  pretty underwhelmed its delicious as far as maple syrup goes but overall it was lacking in complexity barrel was light and not much else nice mouth feel and long finish,0.5252825046532082,0.1159
1923,Ghost In The Machine - Double Dry-Hopped,7day old can courtesy of nolahophead thanks fortunate enough to try regular version with this one backtoback i love these labels l more bananaorange juice minimal thick little head s oranges and stonefruit t same with nice bitter bite f juicy to the point of ai level aside from bitterness still crushable and not filling overall juicy and fresh wet hoppy to the point of laughable both versions dont have much head im not sure how much to ding them overall impressive would recommend to any fan of hopjuicebitter bombs,0.5252395272321821,0.9659
5624,Space Trace,like a liquid mounds bar the aromas are subtle but definitely there from the glass the magic really happens on the palette the chocolate and coconut come through perfectly and are backed up by the smooth base beer barrel comes though but only just enough to complement the beer and bring everything together,0.5251327258444505,0.9052
345,Pliny The Elder,a solid double west coast ipa that is smoother than most i get the hype behind this beer but i dont find it as enticing as other double ipas not my favorite from russian river brewing but definitely a powerful beer,0.5250631298255272,0.652
1260,Anabasis,a mix between a stout and a barleywine lil roasty and underwhelming next to some of the biggest barleywines we had next to it blind not something i will be going after in the future,0.5249565870184223,-0.25
1604,Nectarine Premiere,had this on draft on site at de garde l orange like a hazy ne style ipa maybe even a bit more orange head was about a finger width and stayed around for a while s like orange apricot and of course nectarines t sweet nectar of the gods i mean sweet fruit and some cotton candy f nice and full o best sour ive had i dont know if i could enjoy a beer more,0.5249329805122923,0.9726
2238,Triple Shot,poured into a 16 oz snulip glass not sure when it was bottled pours midnight black on a cloudy day evening in the dead of winter with a 2 finger mocha head that hangs out a bit clinging to the sides of the glass like a fat kid the last pudding cup in the house leaving big thick streaks of lace 5  smell is one dimensional in the best way roasted expresso vanilla beans and cocoa nibs 5  taste follows expresso vanilla and deep dark chocolate sorry exactly what you would hope for and if loving this is wrong i dont want to be right 5  mouthfeel is big not dry gentle carbonation creamy and at 97 insanely approachable5  overall this is just incredible yes i am a easy grader but this is a perfect 5 i have given this score less than 10 times with my over 2000 reviews and i would not change a thing 5 treehouse brewery fire,0.5248703641500909,0.758
5433,Flora,florence is probably my favorite shelf saison beer from hf so its no wonder this one is amazing it takes everything from the regular and amps it up with a nice tartness and oak character screams that hf signature funk with a bit of lemonlime character as well,0.5248391363627721,0.7918
5640,Bourbon Barrel Champion Ground,back as pitch with a thin and light tan head wonderfully rich coffee on the nose less bourbon than typical for the brewery but still added to the otherwise simplistic brew this is in my top two or three for certain though as what it lacks in complexity it more than makes up for in execution and refinement,0.5248290676885237,0.8225
6154,Bourbon Barrel Black Maple,2019 batch drank fairly fresh significantly better than the 20152016 batches which had a faint of maple  not overly sweet but just enough of maple with the barrel presence if it was more richfull body would be a knockout the thinness detracts from being an awesome brew   overall jo barrel aging is good but is clearly the best when drank fresh having several bottles that have been gifted to friends these are not to be aged,0.5248260534339589,0.9831
2691,Notorious Triple IPA,wow usually double ipas are too strong for me this is a triple ipa and yet it is delicious it is incredibly strong but you have to expect that its like drinking port if port was really really good and tasted like an excellent ipa,0.524727995479026,0.9763
1759,Ephraim,i dont generally love hoppy beers that are over 85 because theyre too heavy and sweet and this one is just those things hill beers have unrivaled mouthfeel and elegance and this is just overdone intended im sure given that its 10 but id take most of the hill single and double ipas over ephraim,0.5247269330516845,0.3645
1678,Society & Solitude #4,pouring this beer from a 12 oz can into a snulip glass this beer pours out like a thick sunny d bright orange it forms a pinky width of white creamy crown that leaves slight lacing  before even putting my nose to the glass i smell juice its a really delightful clean juice a lot like sunny d itself clean and bright citrus presence like orange juice tangerine  the taste follows suit well this thing is a little one dimensional with the citrus juice but its so good at what it does that you cant fault it for it sunny d just keeps coming to mind so clean  the mouthfeel has a slight and balanced citrus tang to it its soft somewhat creamy but not a hugely thick creamy and clean all the way through no burn just smooth clean ness  overall man i see why this thing is a legend as previously stated its a little one dimensional but that one dimensional is awesome and every aspect of it is screaming clean from the front to the back the looks to the feel this thing is hotter than my first pistol that i bought in the hood when i was 15,0.5246990586732163,0.992
2042,Black Note Stout,2017 vintage pours jet black smallmedium head  aroma is full of roast taste is roast and chocolate with a bit of barrel hanging on  the beer is still smooth but if you have any left from 17 drink them now they wont age any better in my opinion,0.524650165552387,-0.4782
2037,Keene Idea,this is like nelson on crack so delicious barely noticeable abv one alpine beer you know youre getting from their production and not green flash must try another winner from alpine,0.5245464331884274,0.9009
1557,Hellaboozie (Bourbon Barrel Aged Dark Lord Imperial Stout),2017 green wax  l look is of regular dark lord dark with a slight khaki minimal head that quickly dissipated  s again same as regular dl where is the barrel dark fruit sugary and sweet  t it was like drinking regular dark lord there was a very faint barrel presence but it tasted like normal dl overly sweet sugary and dark fruit  f medimum body wich was about the best attribute the beer had going for itself  o the 17 vintage does not live up to past representations of the beer lacks barrel and would seek out others before this one wish i would have traded this one away,0.5243957754873728,0.9696
4174,Art,purchased one year ago at the source pours a cloudy yellow aroma is super funky taste largely follows as it warms it becomes much better not sure i get much wine barrel in this,0.5243674640301959,0.7606
6057,Black & Wild,was surprised that i got to try this beer batch 1 shared at the sp brewery 1 year anniversary pours a dark reddish hue with not a ton of carb i didnt pick up on much more than the cherry on the nose flavor was pretty intense which was a bit of a surprise given the age of the bottle a nice robust tart cherry flavor on the palate i didnt get a lot of the barrel but that couldve been from all the other insane beers i was having at the time,0.5242889392356679,0.4588
3731,Double Stack,poured from a 16 oz can at home thanks for the trade dan the taste of this follows the aroma with a nice mixture of maple and coffee thick very enjoyable,0.5242820810556085,0.8357
634,Trappist Westvleteren 12 (XII),after waiting for many years to try this beer it was very good but not the best quadrupel ive ever had it has some nice dark fruit fig date raisin notes but its surprisingly boozy i no longer feel a need to acquire a case for aging purposes,0.5242793462317955,0.063
1286,King Sue,i was surprised when saw king sue on tap in a local bar ordered a pint  it was served in a frosted pint glass as you know this is a renouned beer rated 100 on ba and  49 in the top rated beer list have to say it lives up to its hype this beer is an orange gold color with a thick white lasting head very complex aroma of citrus pine and herbs the taste is also complex but is so well blended that nothing stands out full mouthfeel and a finish that matches the aroma king sue is just about the best hazy ipa i have ever tasted i asked for an unfrosted glass for my 2ond pint,0.5242701274002686,0.9054
5950,Peche 'n Brett,very nice beer carb complemented the beer well and it was very refreshing the star of the show was clearly the peaches they came through very well and worked excellent with the base beer,0.5241372026812989,0.9183
997,Chemtrailmix,i had five of the variants on dld and this was by far the best the taste is a mild cinnamon toast crunch with a great balance of the peppercorns this is a world class stout very silky if you can get it get it,0.5239548745541792,0.875
3268,Bomb!,bought on a recommendation at blackbeards crafts on sawtelle this one surprised me everything in it is subservient to the cacao the vanilla stands in for sugar the coffee offers bitterness where the malty stout would itself refuse to it does really remind you of a milkshake but not quite because of any desserty cloying sweetness its the viscosity the halfandhalf mouthfeel that delivers the vanilla and cacao while somehow sneaking in a full 12 or 13 percent abv when you can barely even register the burn mine poured into a snifter with no head and barely even the sound of fizziness and on the nose its pure dessert chocolate milk or devils food cake i try not to inhale too much as i drink it because i want to catch the ancho chili and the beer in a way that the aroma doesnt carry usually this is not my kind of thing i dont like foreign flavors as a dominant element and i like for a fine food to carry more layers or maybe more variance between its layers bomb instead wields its complexity in a way that focuses your attention onto that single 65percentcacao sensory simulacrum making you wonder how this is even beer  i wanted to finish by saying that i respect this beer but didnt plan to buy another unfortunately for me this beer feels like a perfect match for some of my favorite domestic blue cheeses rogue creamerys exquisite caveman blue sings in the same key as this stout and i have no choice but to try them together,0.5238352140105699,0.8223
4113,Fort Point Pale Ale - Mosaic Dry Hopped,kids always bring back trillium when you visit boston like you didnt know that 16 oz can dated 10418  the pour is thick phlegmlike yellow that smells like grapefruit perfume cut with pine not bad  mosaic dry hopped fort point leans hard enough into grapefruit it might fall out of the car grapefruit for kilometers kiwi spring florals touch of mint with a nice bitter finish dry easy enough to drink which might be its calling card  i cant speak for the masses but i will anyways but this appears to be a classic case of this is trilllllliumitis a good solid beer but nothing to rise above many others especially with all the genuinely excellent beers in their portfolio,0.523765631397234,0.9374
4547,Impermanence,poured from a 16oz can dated 121919 to a diagonally cut tumbler this is an extremely dark black beer you only get a hint of brown in the pour stream a minimal suggestion of a head rings the glass even with an aggressive pour and this despite what appears to be moderate carbonation i think that has to do with the viscosity see mouth feel below maple and caramel hit the nose but not super strong the taste is another matter complex and powerful flavors to analyze its sweet all ingredients listed on the label present themselves one after another as if designed to take turns 1chocolate 2maple 3 caramel 4 coffee the maple almost gives a barrelaged impression despite this not being aged i could almost say there is an illusion of smoke mouth feel is right up there with the taste like thinned maple syrup if i could make this thicker by boiling it down i would put it on pancakes maybe that would be a waste of a fantastic beer but it sounds kind of interesting right now as i pause in writing this my lips are sticking together i like bitter and dry stouts better than sweet ones but for this one i will make an exception fantastic,0.523682846970595,0.9699
220,King JJJuliusss,canned 10120 tasted 102820 a superhyped beer that was certainly delicious but didnt quite reach the pinnacle i was expecting the look was not superappetizing because it had a muddled orangebrown color  i found the brighter look of king julius or jjjuliusss to be much more appealing the smell was excellent though  very rich and enticing the taste was very good but not incredible  it had a slight sourness to it that i wasnt a huge fan of it definitely has a touch more bitterness and grassy hop character than kj or jjjsss which may appeal to some palates but in my view it detracted from what made those other beers stand out the feel was good but not as fluffy or creamy as some other th dipas,0.5236805091364916,0.9691
1640,Focal Banger,from a 16 ounce can dated 12102020 a short pour gets a yellow hazy straw color had a fabulous head on the second pour i tried it straight from the can too its aroma favors an almost skunky citrus smell that is very inviting the taste is grapefruit lemon orange and the right amount of bitterness that wanes as you drink more the mouthfeel is smooth and refreshing straight from the can this is truly a fine neipa i hope i get the chance to try it again a special thanks to laketang for the heads up on getting this focal banger and a couple more in the process that i dont normally get in texas i will admit i enjoyed it more poured in the proper glassware the aroma is extra special 24jan2021,0.5235810634335335,0.98
4008,The Abyss,has anyone ever said i cannot wait to drink this glass of what looks like boiled motor oil well motor oil comes out of the container looking more like an ipa so that adjective oily never seemed correct dirty motor oil i guess if my car ran on the abyss i would do much more walking and biking its dark like an abyss wow ironic it smells like cocoa malt candy joy it smells like jamaican blue mountain if it was half as good as they say the taste absolutely follows its all been said before malty chocolate caramel licorice dark fruit heaven its good theres some alcohol in that taste however more than most are willing to say you guys try that french toast version thats around in 2021 odd add cinnamon and maple to the above and you have it its good as i have said here before better does exist bba darkness for example but abyss is lovely,0.5235019542121694,0.9709
700,KBS,bottled 102220 gorgeous beer poured it into a wine glass my preference for stronger beers and it was almost as delightful to look at as it was to taste big beautiful brown head coffee is the prominent note in this chocolate taking second place top notch stout i see what the hype is all about,0.5234995346080111,0.9573
1443,It Was All A Dream,batch 1 delicious maple and coconut take the show coffee and vanilla more in the background so glad to be able to have this great stout thanks tim,0.523367847105848,0.952
1669,Society & Solitude #4,what complexity on the dryer side despite the rich tropical elements in a sense more restrained but so tightly woven packed with flavors and layers that listing them would be silly just an incredible beer with perfect craftsmanship,0.5233228426358744,0.6842
811,Blessed,thick diabetes in a bottle the coconut and vanilla come through perfectly it almost like drinking your favorite cake one of the best overall beers ive had,0.5232525799980016,0.9275
4132,Oude Geuze Golden Blend,22 march 2020  beer 55  ba top 250 alert  corona day 10  price 5999 at healthy spirits 15th street in san francisco  appearance 5  a glowing apricot orange thick bubbly head for days  nose 4  yeah its a gueuze for better or worse for some reason i always get a briny kind of smell on these like vinegar or pickles heres one you know what your piss smells like after you have asparagus this  taste 4  not as good as the cuvee armand  gaston which is my favorite gueuze hefty vinegar  pickles here intensely flavored though action packed  mouth 5  tremendous extremely effervescent the sourness and acidity make my mouth water even though its already wet impressive that was a pretty great description so i copied  pasted from the hommage review  overall 4  an excellent example of the style and one im glad i got to try wish i had gone to the other store that had the half size for half price but hey you only live once  cheers,0.5232521976230838,0.9609
1936,Ghost In The Machine - Double Dry-Hopped,simple put this beer is perfection rich creamy smooth while bursting with tropical juice goodness the balance is perfect which is what separates the truly elite beers above the rest wish is was available all the time,0.5232375260496163,0.9618
4576,Abraxas,the most under rated brewery in st louis and this is one of their best offerings i look forward to sharing it with my family every christmas it our black with mocha foam and taste like spicy mexican chocolate goes great with smoked ribs and watching football looking forward to the barrel aged version in the spring,0.5231138975291031,0.9274
2305,Abricot Du Fermier,abricot du fermier batch 3 is beautiful its what you hope for based on its name glowing bright yellow smooth and even soft looking a fluffy white cloud is perched above the bright sunshine from below and its making me thirsty  cracked wheat and an acidic sour aroma is complimented not overpowered by wonderful levels of oak and the star of this show the sweet juicy apricots cut grass hay and more sunshine as if wet wooden panels are being steamed by it in the morning its complex yet beautifully simple  and the flavors are even better i can almost say they are identical but the texture must play a factor here as it is velvety soft and carries them remarkably everything you could ask for in a rustic wild saison tart but not puckering light but not something to guzzle and full of all the right flavors of wood hay wheat bread crusts barn funk and in this case the simple introduction of apricot  this is a delicious beverage one that i never even knew i wanted to try but couldnt be more excited once i laid eyes on this bottle i knew it was something special and it is i want more if you can get it consider yourself lucky and do so cheers,0.5230688867344669,0.987
3014,Wide Awake It's Morning,looks exceptionally creamy  doesnt smell much more involved than founders breakfast stout or peche mortel  taste it shines lots and lots of maple though not a lot  the evident hop presence is extremely uncondusive to the character of this beer  m  rich and foamy good stuff  overall i dig it not blown away by it but its solid wouldnt put it in the top 250 and cant see myself revisiting it but worth once i suppose,0.5230133915732903,0.8422
6215,Second Fiddle,lookvery lovely atypical hazy vermont ipa hazy yellow brown smellripe pineapple of the hop boom a little dankness from the yeast  nice tastesweet ipa bitter to a cascade of full perfect bitterness this is my third one and i am really enjoying good price or what i expect to pay i pay for exceptional and dont like paying way over that this exceeds on both levels feela little thin but nice overallthis is good and bordering on very good i will definitely need more to investigate,0.5229792092660314,0.965
1129,V.S.O.J.,one of the best barrelaged barleywines and as a bonus its somewhat easily available in the chicago area big bold flavors at every turn huge boozy nose much smoother finish than the smell would indicate an excellent entry into the bil catalog,0.5229781993621095,0.9546
4199,Genealogy Of Morals - Bourbon Barrel-Aged,big thanks to my new friend vermonthiker for generously trading this one to me this was one of the better ba stouts ive had in some time really fantastic beer happy to share this with my best friend and brother unfortunately the blackhawks sucked in game 1 and didnt make this experience complete with a win as we hoped this was our first hill farmstead offering and it did not disappoint  bottle date 62013  pours as a stout should black as night and no signs of light getting anywhere near this ferocious beast a beautiful espresso colored head forms and disperses into a solid ring and lacing that stays until the last drop nose bomb wow still a ton of bourbon in the nose with this much time was really taken back by the aroma on this tons of deliciousness bourbon chocolate caramel vanillaoak and malt flavor matches the nose with more tongue coating mouthfeel than i was expecting lots of sugary sweetness on the finish overall this is a beauty really impressed with this beer and how well it sat vermonthikeryoure awesome trade with this man,0.5229389034091415,0.9948
2451,Black Gold,poured from a 22oz bottle into a snifter at home not sure what year this bottle is since they are not marked not the thickest stout around solid non adjunct stout with some booze kick to it not too sweet,0.5229214512574649,-0.3939
1154,Maman,i have to say i was blown away by the flavors in this deep dark fudge bourbon goodness its a showcase of what the barrel alone can bring to the party and what a party it is thick velvet smooth vanilla chocolate swirl wonderful,0.522900962049202,0.8779
1189,Double Galaxy,picked up a 6 pack of this at the source in late october what a fun day that was  pours a cloudy yellow with 13 white head good retention for style has the nice galaxy smell pineapple definitely the most prominent tropical fruit note  taste is easy like sunday morning below average bitterness below average hop burnacidity above average tropical fruit notes still lead by the pineapple quotient malt bill is minimal and non descript outside of the normal parameters of pale malt 2 row and flaked oats relatively soft mouth feel because of all that 8 drinks pretty easy here the difference in a decade between imperial ipas to now so much different less bitterness and alcohol burn to say the least  holy moly look at that average score while i think this is a very good beer damn there are literally more than a hundred doubleimperial ipas that are just as good in california alone happy i got to try it but if you havent dont feel like its some grail that has to happen dont fomo this you have something like it around you with that said still very tasty,0.5228194033604174,0.9534
2253,The Broken Truck,for how hyped up this particular one is it is nowhere near my favorite beer from de garde so far and frankly nowhere near the objective best if thats not nitpicking at this point all of them being so fantastic i love the story of this but from the bottle it didnt blow me away to the extent that some of their others have especially some of the fruited ones its really sour more acidic than i remember most of them being and that slows down drinkability a bit for sure even with the amazing carbonation soft round mouthfeel and relative dryness to finish its still just a slow sipper for me which is probably how lambic should be anyway but its sour enough to be harsh in the belly and thats over the line for my preferences perhaps this is a product of it being in the bottle too long being a lambic type i was in no rush to open it but not all of these age favorably apparently the yeast profile under the acid is fantastic musty bretty and funky with distinct juicy fruitiness to it white wine apricots even ripe pears its rustic and interesting but with the acid its pretty aggressive the oak is sturdy here too grounding and dense all the way through which i really like it seems sort of oddly hoppy like they definitely didnt use hops aged down to zero alpha acid and if they did there are some weird organic compounds in the mix here somehow its got like a fruity linger in the finish i dont normally associate with the style despite the developed brett and heavy wood this doesnt seem as mature to me as i would have expected for something modeled on gueuze with the different vintages in the blend less of the iodine medicinal character than the old world ones bring and less of the hayloft agricultural harvest rustic character this is almost too refined to fit that bill not a criticism just a commentary i think id like it more if the sourness were less and dont get me wrong i still love it but i would take a great many of their other beers before i took this one in a hypothetical draft of their best beers always a treat to have their stuff though and i can safely cross off this bucket list brew for now  edit this was leagues better the second time around for me less acidity a lot more nuance to the wild yeast profile and with a fresh hoppy character to it at the end tons of white wine elderflower and even white peach its goegeous and was a standout from a heavy session of amazing beers not sure why it didnt taste like this the first time around but i hve a raise a few scores to reflect how good it was this time huge thanks to my buddy for sharing his bottle,0.5227965399365191,0.9983
4410,Hopslam Ale,anytime i get a chance to buy hopslam i immediately stock up on it the high alcohol taste is masked by the smooth bitterness the taste isnt completely overwhelming and goes down smooth,0.5227416429352252,-0.1779
2679,Black Tuesday - Reserve,popped this bottle at an epic omaha nebraska bottle share poured into a teku i felt this was a little over hyped drinkability was nice for a 21er better than black tuesday mouthfeel was lacking a bit not worth going out of your way for imo,0.5226878188043599,0.7379
4055,KBS - Maple Mackinac Fudge,12 oz bottle poured into a stout glass at 40 degrees f and allowed to warm during consumption bottle date is october 2020 and i purchased this out of a walkin cooler at a bottle shop this very weekend  l pours your typical impenetrably dark stout color and forms a massive fluffy head of tan foam with excellent retention  s straight up maple fudge as in almost exactly what one expects to inhale when walking into a fudge shop in the northern us or canada id honestly be hardpressed to find any beer scent in the nose per se  t ah theres the actual beer while the maple fudge notes are distinct and prominent the underlying black bread char and coffee roll through as well the barrel notes manifest late in the tasting process and linger in the aftertaste  f oddly light for kbs thinner than one might expect  o usually of late i find myself typing something like nice but i prefer  in reviews like this this one actually bucks that trend for me this is tasty stuff,0.5226788711848277,0.9348
514,Zenne Y Frontera,batch 2 so this was the solera little bit darker orange great head great aroma of lambic and bright citrus along with some barrel i could not pick out the sherry but could tell this was a different type of barrel then your standard lambic foederbarrel that just has wood character to be honest it really reminded me of boon vat 109 which is a great compliment to both beers this was great thankful to have a set of the new releases,0.5226517736310522,0.9872
3805,Susan,a classic from these guys that i am only finally getting to drink now it may have been a game changer when it first came out but it certainly isnt anything new anymore this balance of heavy dry hopping over a hazy base with some substance is now everywhere and even the hop profile itself seems somewhat classic more northwestern than southern hemisphere but its the degree of refinement that has me blown away which is more manifest in the mouthfeel than anywhere else in this now famous ipa it is both expressively carbonated and bone dry while also being drinkable but substantial round medium body but fast finishing the right elements of the hops linger too no vegetal bite or over bittered harshness it does have some bitterness though not all juice and the grapefruity piney flavors almost assuredly simcoe derived do have some resolution but its the between the lines nuances of pineapple papaya and juniper that turn me on here so alive from the tap almost chuggable for what it is probably ahead of its time when it was introduced not decidedly in the middle of whats hot but this is a quality league or two above just about everything else including the other ones the nerds all line up for and freak out about from a flavor standpoint its great but not revolutionary but through the lens of quality its as good as it gets,0.5226370006540444,0.8559
5703,Fort Point Pale Ale,nice looking beer thick luscious appeal it has citrus elements and finishes dry and more bitter than one might expect from its appearance but i found this to be a rather nondescript ipa and then i see its actually a pale ale maybe all pale ales are just nondescript ipas nothing outstanding nothing that id really think twice about i was shocked to see the score of 99 my can was a month old so im going to attribute its lackluster appeal to that,0.5225564406811213,-0.814
241,SR-71,at the toppling goliath new brewery opening got a pretty large pour dark chocolate fudge and bourbon overall an amazing beer that i was very fortunate to be able to have,0.5225243365570916,0.8805
3186,Great,this is truly a great experience i would not classify this as an american barleywine but an english one ive never had the base but the barrel transforms this into such a smooth and sweet tasting masterpiece the alcohol is also masterfully hidden there are no hoppy notes at all,0.5224728332285831,0.9072
2844,Samuel Adams Utopias,its the port wine of the beer world well sort of it drinks more like a liquor than a beer no carbonation no creamy head just a viscous high alcohol punch in the sinuses its a great beer to experience if you can get enough folks to split the cost because this bottle aint cheap,0.5224377924904083,0.8263
951,Ann,my long time white whale we meet at last  as we slowly worked through a collection of hill bottles this evening we started with shelf bottles and transitioned into sacrificing a few wine barrel aged versions the progression is beautifully subtle while the difference in appearance between them is pretty stark ann has much less visible carbonation than anna with only a short bubbly collar on top of a shimmering clear burnt amber body this has closer to a honey appearance whereas anna is a hazier paler yellow with a larger fluffier white head  the aging process has cleaned her up quite a bit more than i was expecting delivering a delicate experience that is less funky yet more woody white grape riesling wine and even notes of buttery chardonney develop as it finishes just barely dry falling off the palate quickly theres a hint of green olive and its only mildly sour with essentially no funkiness at all this is possibly the most winelike experience ive gotten out of a beer so much so we were contemplating opening a bottle of white wine to compare it even sweetens up over time  ann is absurdly refined and complex yet exceedingly simple it does not have the body of the other wonderful farmstead beers and while i love it i think in the long run that slaying a whale such as this puts into perspective just how fantastic the base beer is as well as all the other hf shelfies which are just so supple easy to enjoy and complex in their own right  bottled 2015 released 2019 thanks stanley,0.5224239548518353,0.9845
